Bordeaux,SaintEtienne,17.931577105,0.3315497941,0.3694167224,0.2990334834,,2.3,3.25,3.25,3,0.76256452643,1.2006043478,0.97185882105,,6.10121049520128
Rennes,Marseille,-60.85540115,0.2557873457,0.3811199201,0.3630927341,,2.3,3.2,3.47,1,0.58831089511,1.21958374432,1.259931787327,,6.10121049520128
Lyon,Brest,241.03373424,0.7525747043,0.0595086373,0.1879166583,,1.29,6.1,10,2,0.970821368547,0.36300268753,1.879166583,,6.10121049520128
Monaco,Lens,118.58127985,0.5394652153,0.1879445792,0.2725902054,,1.58,4.4,5.5,3,0.852355040174,0.82695614848,1.4992461297,,11.5785098938911
Marseille,Reims,90.745918297,0.4713849322,0.2490319777,0.27958309,,1.85,3.4,4.7,2,0.87206212457,0.84670872418,1.314040523,,8.55138531126758
Metz,Lens,8.5914219354,0.3193588606,0.3766923518,0.3039487875,,3.35,3.2,2.34,1,1.06985218301,1.20541552576,0.71124016275,,8.55138531126758
Nice,Lyon,-102.8290497,0.2305582619,0.3527131315,0.4167286065,,6.2,4.6,1.52,3,1.42946122378,1.6224804049,0.63342748188,,8.55138531126758
SaintEtienne,Nimes,95.529035152,0.4829490472,0.2383883266,0.2786626261,,1.5,4.6,6.75,2,0.7244235708,1.09658630236,1.880972726175,,7.10270257313472
Dijon,Monaco,-9.709357326,0.298547014,0.3857445948,0.3157083911,,6.6,4.85,1.48,3,1.9704102924,1.87086128478,0.467248418828,,14.3415194318736
Nantes,Angers,-18.92069802,0.2893906578,0.3879187885,0.3226905536,,2.5,3.25,3.1,2,0.7234766445,1.260736062625,1.00034071616,,10.3941476660073
Brest,Montpellier,12.06518652,0.3237584056,0.374206028,0.3020355663,,2.7,3.4,2.75,2,0.87414769512,1.2723004952,0.830597807325,,10.3941476660073
Strasbourg,Bordeaux,7.247223106,0.3176975211,0.3775861212,0.3047163576,,2.15,3.3,3.6,3,0.683049670365,1.24603419996,1.09697888736,,10.3941476660073
Bordeaux,Reims,-11.15088928,0.2970609033,0.3861846498,0.3167544468,,2.32,3.25,3.5,3,0.689181295656,1.25510011185,1.1086405638,,10.3941476660073
Lille,PSG,-79.85622274,0.2436290653,0.3705643319,0.3858066027,,3.6,3.5,2.19,2,0.87706463508,1.29697516165,0.844916459913,,10.3941476660073
Lorient,Rennes,-131.560459,0.2159185641,0.323622261,0.4604591748,,4.2,3.6,1.9,3,0.90685796922,1.1650401396,0.87487243212,,10.3941476660073
Lens,Brest,64.125425427,0.4111371705,0.3046306932,0.2842321362,,2.1,3.7,3.6,1,0.86338805805,1.12713356484,1.02323569032,,10.3941476660073
Rennes,Metz,92.80350337,0.4763419397,0.2444615007,0.2791965595,,1.6,3.9,6.8,1,0.76214710352,0.95339985273,1.8985366046,,7.92466727271217
Nimes,Dijon,73.516871158,0.4313998536,0.2860550233,0.282545123,,2.55,3.4,2.9,3,1.10006962668,0.97258707922,0.8193808567,,5.9710366084391
Nice,Lorient,132.24292891,0.5720484012,0.1607583664,0.2671932323,,1.98,3.65,4.35,2,1.132655834376,0.58676803736,1.162290560505,,4.71019108868518
Montpellier,Lille,9.8592959266,0.3209467086,0.3758145493,0.303238742,,3.95,3.4,2.1,3,1.26773949897,1.27776946762,0.6368013582,,7.2353849624451
PSG,Strasbourg,284.14625709,0.7941438037,0.0511408089,0.1547153873,,1.36,5.6,9,1,1.080035573032,0.28638852984,1.3924384857,,7.2353849624451
Lyon,Nantes,176.40702053,0.6626887085,0.0972666479,0.2400446435,,,,,1,0,0,0,,6.34827325238715
Angers,Marseille,-123.6002129,0.2198300749,0.3323662636,0.4478036614,,3.3,3.15,2.59,1,0.72543924717,1.04695373034,1.159811483026,,6.34827325238715
Monaco,SaintEtienne,61.643288163,0.4059977014,0.3092840166,0.2847182819,,1.65,4.35,5.8,2,0.66989620731,1.34538547221,1.65136603502,,6.34827325238715
Brest,Nice,-15.00553256,0.2931857674,0.3871774759,0.3196367566,,2.43,3.65,3.1,1,0.712441414782,1.413197787035,0.99087394546,,12.2511997970724
Nantes,Rennes,-90.4145668,0.2374338097,0.3630089747,0.3995572155,,4.05,3.55,2.05,2,0.961606929285,1.288681860185,0.819092291775,,9.75443468359695
Metz,Bordeaux,-22.6586169,0.2858927356,0.388383337,0.3257239273,,2.8,3.15,2.95,2,0.80049965968,1.22340751155,0.960885585535,,9.75443468359695
Strasbourg,Nimes,45.120281202,0.3742745842,0.3370634042,0.2886620115,,1.5,4.8,8.2,1,0.5614118763,1.61790434016,2.3670284943,,9.75443468359695
Lyon,Lens,192.49101811,0.6892307736,0.0831876429,0.2275815834,,1.53,4.8,6.5,1,1.054523083608,0.39930068592,1.4792802921,,6.87024774678435
Lorient,Monaco,-24.73280958,0.2840021096,0.3885414096,0.3274564807,,4.5,4,1.85,3,1.2780094932,1.5541656384,0.605794489295,,5.52913813771977
Lille,Angers,160.17613884,0.6324239269,0.1160587249,0.2515173481,,1.88,3.48,5.3,3,1.188956982572,0.403884362652,1.33304194493,,4.30210815738914
SaintEtienne,PSG,-209.3288666,0.1801031497,0.2189397444,0.6009571058,,11.5,6.35,1.3,2,2.07118622155,1.39026737694,0.78124423754,,4.30210815738914
Reims,Dijon,130.44486627,0.567847867,0.164161365,0.2679907679,,1.93,3.55,4.7,2,1.09594638331,0.58277284575,1.25955660913,,3.84695079463611
